"","AGE","HAULJOIN","REGION","SPECIMENID","BIOSTRATUM","SPECIES_CODE","LENGTH","WEIGHT","SEX","START_TIME","BOTTOM_DEPTH","STRATUM","GEAR_TEMPERATURE","BOTTOM_TYPE","GEAR_DEPTH","PERFORMANCE","DURATION","DISTANCE_FISHED","NET_WIDTH","NET_HEIGHT","NET_MEASURED","START_LATITUDE","END_LATITUDE","START_LONGITUDE","END_LONGITUDE","SURFACE_TEMPERATURE","GEAR","HAULJOIN.1","BOTTOM_DEPTH.1","ABUNDANCE_HAUL","INPFC_AREA","MIN_DEPTH","MAX_DEPTH","DESCRIPTION","REGULATORY_AREA_NAME","STRATUM_TYPE","Quarters","Months","YEAR","Cohort","GrowthMorph","aBIN"
"3123",6,1173384,"GOA",79,0,10200,330,246,1,2003-06-14 14:44:07,179,120,5.3,6,173,0,0.26,1.446,16.591,6.117,"Y",55.30622,55.31673,-158.6064,-158.61909,8.3,172,1173384,179,"Y","Chirikof       ",101,200,"East Shumagin Gully           ","CENTRAL GOA","GULLY","Q2","June",2003,1997,"NOT_EASTERN",6
"3124",6,30668,"GOA",205,9,10200,430,497,2,1984-07-31 07:00:00,141,121,NA,0,141,0,0.5,2.871,16.174,6.246,"N",56.076,56.0525,-155.9955,-156.01433,12.4,160,30668,141,"Y","Chirikof       ",101,200,"Shelikof Edge                 ","CENTRAL GOA","SHELF","Q3","July",1984,1978,"NOT_EASTERN",6
"3125",6,30668,"GOA",212,9,10200,430,525,2,1984-07-31 07:00:00,141,121,NA,0,141,0,0.5,2.871,16.174,6.246,"N",56.076,56.0525,-155.9955,-156.01433,12.4,160,30668,141,"Y","Chirikof       ",101,200,"Shelikof Edge                 ","CENTRAL GOA","SHELF","Q3","July",1984,1978,"NOT_EASTERN",6
"3126",6,-19635,"GOA",323,0,10200,340,249,2,2019-07-29 14:58:01,194,150,6,NA,187,0,0.267,1.45,14.916,6.911,"Y",56.9453,56.9353,-136.03639,-136.0212,13.2,172,-19635,194,"Y","Southeastern   ",101,200,"Baranof-Chichagof Shelf       ","EASTERN GOA","SHELF","Q3","July",2019,2013,"EASTERN",6
"3127",6,1077993,"GOA",118,0,10200,280,138,1,2001-06-09 06:42:34,275,221,5.4,NA,268,0,0.26,1.47,15.677,7.06,"Y",55.10862,55.10479,-156.9294,-156.951,8.8,172,1077993,275,"Y","Chirikof       ",201,300,"Chirikof Slope                ","CENTRAL GOA","SLOPE","Q2","June",2001,1995,"NOT_EASTERN",6
"3128",6,-8300,"GOA",198,0,10200,270,100,2,2011-07-04 15:21:25,274,231,4.5,NA,267,0,0.264,1.483,15.402,6.514,"Y",57.08263,57.07153,-151.41652,-151.42982,10.3,172,-8300,274,"Y","Kodiak         ",201,300,"Kodiak Slope                  ","CENTRAL GOA","SLOPE","Q3","July",2011,2005,"NOT_EASTERN",6
"3129",6,-3190,"GOA",116,0,10200,390,446,1,2007-06-19 07:17:39,160,120,4.7,NA,154,0,0.284,1.541,17.004,6.459,"Y",55.0123,55.0211,-158.1951,-158.2131,7,172,-3190,160,"Y","Chirikof       ",101,200,"East Shumagin Gully           ","CENTRAL GOA","GULLY","Q2","June",2007,2001,"NOT_EASTERN",6
"3130",6,-19642,"GOA",341,0,10200,330,216,2,2019-07-31 07:05:39,151,151,6.8,NA,145,1.11,0.272,1.491,15.995,6.472,"Y",55.0108,54.99768,-134.00267,-134.00694,13.7,172,-19642,151,"Y","Southeastern   ",101,200,"Prince of Wales Shelf         ","EASTERN GOA","SHELF","Q3","July",2019,2013,"EASTERN",6
"3131",6,24008,"GOA",184,121,10200,440,555,2,1990-07-12 09:00:00,119,121,4.7,0,119,0,0.5,2.889,15.96,6.31,"Y",55.87867,55.886,-157.053,-157.01183,10.1,172,24008,119,"Y","Chirikof       ",101,200,"Shelikof Edge                 ","CENTRAL GOA","SHELF","Q3","July",1990,1984,"NOT_EASTERN",6
"3132",6,985776,"GOA",216,231,10200,320,216,1,1999-06-23 19:34:54,240,231,5.2,NA,240,0,0.2861,1.572,15.376,8.151,"Y",57.15704,57.14409,-151.1272,-151.137,8.8,172,985776,240,"Y","Kodiak         ",201,300,"Kodiak Slope                  ","CENTRAL GOA","SLOPE","Q2","June",1999,1993,"NOT_EASTERN",6
"3133",6,-16384,"GOA",25,0,10200,410,444,2,2017-06-09 19:18:47,132,13,4.5,NA,125,0,0.28,1.541,16.486,6.66,"N",54.53302,54.53779,-161.18283,-161.20509,8.1,172,-16384,132,"Y","Shumagin       ",1,100,"Shumagin Bank                 ","WESTERN GOA","SHELF","Q2","June",2017,2011,"NOT_EASTERN",6
"3134",6,-12644,"GOA",141,0,10200,410,498,2,2005-06-12 12:10:40,165,122,5.1,NA,158,0,0.256,1.421,16.268,6.913,"Y",55.22194,55.22795,-156.7375,-156.7182,7.6,172,-12644,165,"Y","Chirikof       ",101,200,"Chirikof Outer Shelf          ","CENTRAL GOA","SHELF","Q2","June",2005,1999,"NOT_EASTERN",6
"3135",6,881189,"GOA",159,30,10200,300,158,2,1996-07-03 07:09:07,85,30,7.5,NA,85,0,0.3008,2.075,14.89,7.163,"Y",58.10937,58.10204,-151.8281,-151.8603,8.3,172,881189,85,"Y","Kodiak         ",1,100,"Albatross Shallows            ","CENTRAL GOA","SHELF","Q3","July",1996,1990,"NOT_EASTERN",6
"3136",6,784512,"GOA",52,110,10200,470,649,2,1993-06-17 12:00:00,146,110,4.6,0,146,0,0.5,2.667,16.28,5.86,"Y",54.466,54.47367,-162.2265,-162.26467,8.4,172,784512,146,"Y","Shumagin       ",101,200,"Sanak Gully                   ","WESTERN GOA","GULLY","Q2","June",1993,1987,"NOT_EASTERN",6
"3137",6,-19030,"GOA",132,0,10200,360,300,1,2019-06-20 09:10:31,177,121,6.1,NA,172,0,0.267,1.484,16.229,5.284,"Y",56.36474,56.3777,-155.88371,-155.87806,10.2,172,-19030,177,"Y","Chirikof       ",101,200,"Shelikof Edge                 ","CENTRAL GOA","SHELF","Q2","June",2019,2013,"NOT_EASTERN",6
"3138",6,-12686,"GOA",228,0,10200,360,332,1,2005-06-19 15:49:10,145,130,4.9,NA,140,0,0.26,1.425,16.957,5.266,"Y",56.64536,56.64417,-153.22211,-153.2449,10.5,172,-12686,145,"Y","Kodiak         ",101,200,"Albatross Gullies             ","CENTRAL GOA","GULLY","Q2","June",2005,1999,"NOT_EASTERN",6
"3139",6,1077724,"GOA",4,0,10200,260,94,2,2001-06-09 13:41:45,152,120,5.1,NA,146,0,0.26,1.486,15.756,6.323,"Y",55.5653,55.57606,-158.69881,-158.71091,9.3,172,1077724,152,"Y","Chirikof       ",101,200,"East Shumagin Gully           ","CENTRAL GOA","GULLY","Q2","June",2001,1995,"NOT_EASTERN",6
"3140",6,-2691,"GOA",23,0,10200,360,300,1,2007-06-04 08:05:34,234,210,5,NA,228,0,0.263,1.498,16.505,5.897,"Y",53.39977,53.40565,-166.146,-166.1264,4.6,172,-2691,234,"Y","Shumagin       ",201,300,"Shumagin Slope                ","WESTERN GOA","SLOPE","Q2","June",2007,2001,"NOT_EASTERN",6
"3141",6,1077805,"GOA",260,0,10200,390,400,1,2001-07-09 17:59:57,147,130,5.9,NA,140,0,0.27,1.49,16.015,6.861,"Y",58.04012,58.04296,-150.82761,-150.80341,12.2,172,1077805,147,"Y","Kodiak         ",101,200,"Albatross Gullies             ","CENTRAL GOA","GULLY","Q3","July",2001,1995,"NOT_EASTERN",6
"3142",6,784729,"GOA",246,133,10200,300,165,1,1993-08-22 08:00:00,205,133,5.4,0,205,0,0.47,2.945,17.855,5.707,"N",59.64167,59.629,-148.556,-148.51033,12.5,172,784729,205,"Y","Kodiak         ",101,200,"Kenai Flats                   ","CENTRAL GOA","SHELF","Q3","August",1993,1987,"NOT_EASTERN",6
"3143",6,-15060,"GOA",162,0,10200,400,450,2,2015-07-29 07:37:18,109,130,6.3,NA,103,0,0.275,1.432,16.457,6.331,"Y",56.76963,56.78248,-152.28711,-152.288,12.5,172,-15060,109,"Y","Kodiak         ",101,200,"Albatross Gullies             ","CENTRAL GOA","GULLY","Q3","July",2015,2009,"NOT_EASTERN",6
"3144",6,30566,"GOA",3,22,10200,300,171,1,1984-07-06 13:00:00,201,140,6,0,201,0,0.5,2.834,16.5,6.258,"N",59.7305,59.74367,-147.15317,-147.10917,15.5,160,30566,201,"Y","Yakutat        ",101,200,"Middleton Shelf               ","EASTERN GOA","SHELF","Q3","July",1984,1978,"EASTERN",6
"3145",6,881121,"GOA",345,241,10200,250,90,1,1996-07-17 11:30:20,252,241,5.5,NA,252,0,0.2708,1.756,14.93,7.224,"Y",59.61521,59.62334,-144.3529,-144.3267,13.3,172,881121,252,"Y","Yakutat        ",201,300,"Yakutat Slope                 ","EASTERN GOA","SLOPE","Q3","July",1996,1990,"EASTERN",6
"3146",6,24041,"GOA",234,22,10200,400,495,1,1990-07-18 16:00:00,86,22,NA,0,86,0,0.5,2.945,14.77,5.5,"Y",56.91533,56.93933,-155.01817,-154.99783,12.3,172,24041,86,"Y","Chirikof       ",1,100,"Chirikof Bank                 ","CENTRAL GOA","SHELF","Q3","July",1990,1984,"NOT_EASTERN",6
"3147",6,1173363,"GOA",382,0,10200,270,112,1,2003-07-11 19:03:56,298,230,4.2,2,292,0,0.26,1.522,17.618,5.619,NA,58.81957,58.83015,-148.5721,-148.58771,13.2,172,1173363,298,"Y","Kodiak         ",201,300,"Kenai Gullies                 ","CENTRAL GOA","GULLY","Q3","July",2003,1997,"NOT_EASTERN",6
"3148",6,-17243,"GOA",232,0,10200,350,250,1,2017-07-24 07:01:48,269,240,5.1,NA,263,0,0.269,1.494,16.846,5.847,"Y",59.70741,59.71897,-143.57643,-143.58973,14.7,172,-17243,269,"Y","Yakutat        ",201,300,"Yakutat Gullies               ","EASTERN GOA","GULLY","Q3","July",2017,2011,"EASTERN",6
"3149",6,1173549,"GOA",388,0,10200,330,242,2,2003-07-16 07:17:02,113,140,6.3,1,107,0,0.25,1.385,16.232,5.976,"Y",59.76213,59.7539,-145.61571,-145.59779,13.9,172,1173549,113,"Y","Yakutat        ",101,200,"Middleton Shelf               ","EASTERN GOA","SHELF","Q3","July",2003,1997,"EASTERN",6
"3150",6,-5968,"GOA",487,0,10200,280,144,2,2009-07-28 10:47:31,152,151,5.9,NA,146,0,0.276,1.508,17.196,5.733,"Y",55.00531,55.01833,-134.0045,-134.00003,13.3,172,-5968,152,"Y","Southeastern   ",101,200,"Prince of Wales Shelf         ","EASTERN GOA","SHELF","Q3","July",2009,2003,"EASTERN",6
"3151",6,1077882,"GOA",232,0,10200,330,224,2,2001-07-02 19:51:30,134,130,NA,NA,NA,0,0.32,1.788,16.727,5.934,"Y",56.97221,56.95908,-153.0598,-153.0752,10,172,1077882,134,"Y","Kodiak         ",101,200,"Albatross Gullies             ","CENTRAL GOA","GULLY","Q3","July",2001,1995,"NOT_EASTERN",6
"3152",6,-10339,"GOA",97,0,10200,330,250,1,2013-06-18 19:26:30,142,120,4.5,NA,136,0,0.255,1.43,15.735,6.339,"Y",55.54571,55.54523,-158.39708,-158.41964,8.9,172,-10339,142,"Y","Chirikof       ",101,200,"East Shumagin Gully           ","CENTRAL GOA","GULLY","Q2","June",2013,2007,"NOT_EASTERN",6
"3153",6,-7350,"GOA",38,0,10200,350,294,1,2011-05-25 16:01:40,307,310,4.9,NA,299,6,0.209,1.169,14.866,7.525,"Y",53.08102,53.08715,-167.01353,-166.99947,5.2,172,-7350,307,"Y","Shumagin       ",301,500,"Shumagin Slope                ","WESTERN GOA","SLOPE","Q2","May",2011,2005,"NOT_EASTERN",6
"3154",6,-8360,"GOA",305,0,10200,320,208,1,2011-07-18 09:23:16,227,230,4.9,NA,221,0,0.278,1.589,16.243,6.462,"Y",57.928,57.91407,-150.10352,-150.10235,10.7,172,-8360,227,"Y","Kodiak         ",201,300,"Kenai Gullies                 ","CENTRAL GOA","GULLY","Q3","July",2011,2005,"NOT_EASTERN",6
"3155",6,-10751,"GOA",402,0,10200,250,92,2,2013-07-29 07:17:05,331,340,4.6,NA,325,0,0.267,1.474,17.115,5.979,"Y",59.14769,59.13628,-141.32517,-141.33813,15.4,172,-10751,331,"Y","Yakutat        ",301,500,"Yakutat Gullies               ","EASTERN GOA","GULLY","Q3","July",2013,2007,"EASTERN",6
"3156",6,-16620,"GOA",53,0,10200,340,235,1,2017-06-19 07:02:15,117,120,4.7,NA,110,0,0.261,1.444,15.36,6.719,"Y",55.53695,55.527,-157.80838,-157.82302,8.5,172,-16620,117,"Y","Chirikof       ",101,200,"East Shumagin Gully           ","CENTRAL GOA","GULLY","Q2","June",2017,2011,"NOT_EASTERN",6
"3157",6,784729,"GOA",266,133,10200,250,94,2,1993-08-22 08:00:00,205,133,5.4,0,205,0,0.47,2.945,17.855,5.707,"N",59.64167,59.629,-148.556,-148.51033,12.5,172,784729,205,"Y","Kodiak         ",101,200,"Kenai Flats                   ","CENTRAL GOA","SHELF","Q3","August",1993,1987,"NOT_EASTERN",6
"3158",6,784729,"GOA",268,133,10200,300,164,2,1993-08-22 08:00:00,205,133,5.4,0,205,0,0.47,2.945,17.855,5.707,"N",59.64167,59.629,-148.556,-148.51033,12.5,172,784729,205,"Y","Kodiak         ",101,200,"Kenai Flats                   ","CENTRAL GOA","SHELF","Q3","August",1993,1987,"NOT_EASTERN",6
"3159",6,-5924,"GOA",369,0,10200,270,118,2,2009-07-18 06:41:41,308,341,5,NA,302,0,0.284,1.616,16.49,5.741,"Y",59.01603,59.0201,-141.1488,-141.17529,15,172,-5924,308,"Y","Yakutat        ",301,500,"Yakutat Slope                 ","EASTERN GOA","SLOPE","Q3","July",2009,2003,"EASTERN",6
"3160",6,-17246,"GOA",239,0,10200,360,242,2,2017-07-24 16:38:22,68,40,7.2,NA,62,0,0.281,1.566,16.348,6.117,"Y",59.85276,59.853,-142.03066,-142.00285,12.1,172,-17246,68,"Y","Yakutat        ",1,100,"Yakutat Shallows              ","EASTERN GOA","SHELF","Q3","July",2017,2011,"EASTERN",6
"3161",6,-10394,"GOA",185,0,10200,320,206,1,2013-06-30 07:05:51,156,122,5.2,NA,150,0,0.315,1.812,15.546,6.454,"Y",55.66027,55.65415,-155.54373,-155.57002,8.7,172,-10394,156,"Y","Chirikof       ",101,200,"Chirikof Outer Shelf          ","CENTRAL GOA","SHELF","Q2","June",2013,2007,"NOT_EASTERN",6
"3162",6,1173576,"GOA",503,0,10200,340,256,2,2003-07-22 07:11:34,117,150,7.2,4,111,0,0.29,1.642,16.023,6.229,"Y",57.3771,57.36586,-136.1216,-136.1048,13.7,172,1173576,117,"Y","Southeastern   ",101,200,"Baranof-Chichagof Shelf       ","EASTERN GOA","SHELF","Q3","July",2003,1997,"EASTERN",6
"3163",6,-17170,"GOA",272,0,10200,330,222,2,2017-08-04 07:05:18,205,150,6.2,NA,200,0,0.277,1.542,17.509,4.992,"Y",56.52495,56.51318,-135.67916,-135.66597,14.3,172,-17170,205,"Y","Southeastern   ",101,200,"Baranof-Chichagof Shelf       ","EASTERN GOA","SHELF","Q3","August",2017,2011,"EASTERN",6
"3164",6,784476,"GOA",40,11,10200,430,564,2,1993-06-10 16:00:00,108,11,4.8,0,108,0,0.5,2.797,14.71,6.46,"Y",53.974,53.973,-164.36717,-164.40967,7.7,172,784476,108,"Y","Shumagin       ",1,100,"Davidson Bank                 ","WESTERN GOA","SHELF","Q2","June",1993,1987,"NOT_EASTERN",6
"3165",6,-10723,"GOA",320,0,10200,260,80,1,2013-07-22 09:38:36,407,341,4.2,NA,403,0,0.254,1.412,16.831,4.452,"Y",59.24872,59.25621,-146.59119,-146.57157,13.2,172,-10723,407,"Y","Yakutat        ",301,500,"Yakutat Slope                 ","EASTERN GOA","SLOPE","Q3","July",2013,2007,"EASTERN",6
"3166",6,-5948,"GOA",426,0,10200,320,210,1,2009-07-23 14:17:06,87,50,6.8,NA,81,0,0.269,1.285,16.347,6.312,"Y",57.02938,57.03132,-135.4142,-135.4344,11.9,172,-5948,87,"Y","Southeastern   ",1,100,"Southeastern Shallows         ","EASTERN GOA","SHELF","Q3","July",2009,2003,"EASTERN",6
"3167",6,-16451,"GOA",37,0,10200,410,544,2,2017-06-02 09:25:05,102,11,4.2,NA,96,0,0.264,1.443,16.679,5.907,"Y",54.3408,54.33274,-164.08654,-164.0692,6.3,172,-16451,102,"Y","Shumagin       ",1,100,"Davidson Bank                 ","WESTERN GOA","SHELF","Q2","June",2017,2011,"NOT_EASTERN",6
"3168",6,-10416,"GOA",210,0,10200,340,220,2,2013-07-05 11:42:24,191,134,5.1,NA,186,2.4,0.266,1.444,17.348,4.623,"Y",56.30801,56.30559,-153.14442,-153.12164,9.1,172,-10416,191,"Y","Kodiak         ",101,200,"Kodiak Outer Shelf            ","CENTRAL GOA","SHELF","Q3","July",2013,2007,"NOT_EASTERN",6
"3169",6,23952,"GOA",155,120,10200,440,635,2,1990-06-29 17:00:00,192,120,4.7,0,192,0,0.5,2.574,16.215,6.361,"N",54.97467,54.99233,-158.45033,-158.47733,9.1,172,23952,192,"Y","Chirikof       ",101,200,"East Shumagin Gully           ","CENTRAL GOA","GULLY","Q2","June",1990,1984,"NOT_EASTERN",6
"3170",6,881117,"GOA",325,140,10200,330,218,2,1996-07-16 12:00:39,109,140,6.4,NA,109,0,0.2858,1.769,16.555,6.207,"Y",60.18567,60.17632,-145.9614,-145.9358,13.1,172,881117,109,"Y","Yakutat        ",101,200,"Middleton Shelf               ","EASTERN GOA","SHELF","Q3","July",1996,1990,"EASTERN",6
"3171",6,784546,"GOA",155,122,10200,350,230,1,1993-06-28 15:00:00,190,122,5,0,190,0,0.5,2.408,16.17,6.94,"Y",54.82817,54.80683,-158.231,-158.22733,9.1,172,784546,190,"Y","Chirikof       ",101,200,"Chirikof Outer Shelf          ","CENTRAL GOA","SHELF","Q2","June",1993,1987,"NOT_EASTERN",6
"3172",6,1173593,"GOA",555,0,10200,240,90,2,2003-07-26 17:22:50,133,151,6.9,NA,126,0,0.26,1.498,14.976,6.659,"Y",55.19975,55.20047,-133.7234,-133.7002,13.6,172,1173593,133,"Y","Southeastern   ",101,200,"Prince of Wales Shelf         ","EASTERN GOA","SHELF","Q3","July",2003,1997,"EASTERN",6
"3173",6,-5121,"GOA",95,0,10200,410,404,1,2009-06-10 18:33:55,158,120,4.5,NA,153,0,0.286,1.647,17.276,5.431,"Y",55.08894,55.0778,-158.8002,-158.784,6.2,172,-5121,158,"Y","Chirikof       ",101,200,"East Shumagin Gully           ","CENTRAL GOA","GULLY","Q2","June",2009,2003,"NOT_EASTERN",6
"3174",6,-10412,"GOA",203,0,10200,410,448,1,2013-07-04 15:26:12,121,134,5.4,NA,115,0,0.267,1.439,15.608,6.418,"N",56.19806,56.19827,-153.4598,-153.43671,9,172,-10412,121,"Y","Kodiak         ",101,200,"Kodiak Outer Shelf            ","CENTRAL GOA","SHELF","Q3","July",2013,2007,"NOT_EASTERN",6
"3175",6,-10412,"GOA",205,0,10200,360,306,1,2013-07-04 15:26:12,121,134,5.4,NA,115,0,0.267,1.439,15.608,6.418,"N",56.19806,56.19827,-153.4598,-153.43671,9,172,-10412,121,"Y","Kodiak         ",101,200,"Kodiak Outer Shelf            ","CENTRAL GOA","SHELF","Q3","July",2013,2007,"NOT_EASTERN",6
"3176",6,881270,"GOA",105,120,10200,320,202,1,1996-06-13 11:57:16,117,120,NA,NA,117,0,0.2622,1.509,15.507,6.895,"Y",55.35901,55.35257,-158.1307,-158.1104,NA,172,881270,117,"Y","Chirikof       ",101,200,"East Shumagin Gully           ","CENTRAL GOA","GULLY","Q2","June",1996,1990,"NOT_EASTERN",6
"3177",6,-6044,"GOA",295,0,10200,360,352,1,2009-07-09 11:58:35,160,131,5,NA,154,1.11,0.271,1.555,16.987,6.012,"Y",58.33952,58.33778,-149.35561,-149.38161,12.1,172,-6044,160,"Y","Kodiak         ",101,200,"Portlock Flats                ","CENTRAL GOA","SHELF","Q3","July",2009,2003,"NOT_EASTERN",6
"3178",6,-12680,"GOA",187,0,10200,300,140,1,2005-06-18 13:28:22,400,330,4.1,NA,395,0,0.265,1.458,18.16,5.141,"Y",56.02812,56.01583,-153.47971,-153.4731,10.1,172,-12680,400,"Y","Kodiak         ",301,500,"Kodiak Slope                  ","CENTRAL GOA","SLOPE","Q2","June",2005,1999,"NOT_EASTERN",6
"3179",6,1173330,"GOA",358,0,10200,450,676,2,2003-07-08 17:12:01,250,230,4.7,4,244,0,0.26,1.464,17.401,5.735,NA,57.91728,57.93034,-150.0374,-150.0381,12.4,172,1173330,250,"Y","Kodiak         ",201,300,"Kenai Gullies                 ","CENTRAL GOA","GULLY","Q3","July",2003,1997,"NOT_EASTERN",6
"3180",6,23952,"GOA",158,120,10200,450,704,2,1990-06-29 17:00:00,192,120,4.7,0,192,0,0.5,2.574,16.215,6.361,"N",54.97467,54.99233,-158.45033,-158.47733,9.1,172,23952,192,"Y","Chirikof       ",101,200,"East Shumagin Gully           ","CENTRAL GOA","GULLY","Q2","June",1990,1984,"NOT_EASTERN",6
"3181",6,-17201,"GOA",230,0,10200,320,200,1,2017-07-26 16:41:45,227,241,5.1,NA,220,0,0.272,1.496,16.65,6.884,"Y",59.34778,59.35575,-142.06945,-142.09042,13.9,172,-17201,227,"Y","Yakutat        ",201,300,"Yakutat Slope                 ","EASTERN GOA","SLOPE","Q3","July",2017,2011,"EASTERN",6
"3182",6,-12624,"GOA",73,0,10200,310,174,2,2005-06-09 10:38:22,161,120,5,3,155,0,0.26,1.485,16.12,6.317,"Y",55.48326,55.49608,-158.6864,-158.68201,9,172,-12624,161,"Y","Chirikof       ",101,200,"East Shumagin Gully           ","CENTRAL GOA","GULLY","Q2","June",2005,1999,"NOT_EASTERN",6
"3183",6,881148,"GOA",293,131,10200,270,102,2,1996-07-10 06:28:23,178,131,5.8,NA,178,0,0.2983,1.492,17.207,6.126,"Y",58.76015,58.7605,-149.2993,-149.2741,11.2,172,881148,178,"Y","Kodiak         ",101,200,"Portlock Flats                ","CENTRAL GOA","SHELF","Q3","July",1996,1990,"NOT_EASTERN",6
"3184",6,-10374,"GOA",155,0,10200,340,268,2,2013-06-26 15:42:40,195,121,4.5,NA,189,0,0.264,1.458,15.075,6.327,"Y",56.09003,56.0786,-156.57352,-156.56286,7.5,172,-10374,195,"Y","Chirikof       ",101,200,"Shelikof Edge                 ","CENTRAL GOA","SHELF","Q2","June",2013,2007,"NOT_EASTERN",6
"3185",6,-3238,"GOA",158,0,10200,350,260,1,2007-06-28 07:52:17,94,22,4.7,NA,87,0,0.301,1.661,16.072,6.85,"Y",56.2219,56.21148,-154.52049,-154.5387,9,172,-3238,94,"Y","Chirikof       ",1,100,"Chirikof Bank                 ","CENTRAL GOA","SHELF","Q2","June",2007,2001,"NOT_EASTERN",6
"3186",6,1173528,"GOA",60,0,10200,380,390,1,2003-06-02 11:22:45,109,11,6,4,102,0,0.27,1.45,16.328,6.838,"Y",54.28846,54.28865,-163.67571,-163.6537,6.4,172,1173528,109,"Y","Shumagin       ",1,100,"Davidson Bank                 ","WESTERN GOA","SHELF","Q2","June",2003,1997,"NOT_EASTERN",6
"3187",6,-17190,"GOA",224,0,10200,340,260,1,2017-07-23 18:46:47,207,241,5.5,NA,201,0,0.276,1.599,17.078,6.349,"Y",59.26058,59.2611,-146.92063,-146.94852,14.4,172,-17190,207,"Y","Yakutat        ",201,300,"Yakutat Slope                 ","EASTERN GOA","SLOPE","Q3","July",2017,2011,"EASTERN",6
"3188",6,-8401,"GOA",370,0,10200,300,148,2,2011-07-28 07:28:34,403,341,4.5,NA,397,0,0.279,1.556,17.63,5.646,"Y",59.26822,59.26915,-146.44192,-146.41485,14.4,172,-8401,403,"Y","Yakutat        ",301,500,"Yakutat Slope                 ","EASTERN GOA","SLOPE","Q3","July",2011,2005,"EASTERN",6
"3189",6,23897,"GOA",47,111,10200,390,475,2,1990-06-10 19:00:00,192,111,NA,0,192,0,0.38,2.334,18.29,5.97,"Y",53.72883,53.72167,-164.86383,-164.82983,6.7,172,23897,192,"Y","Shumagin       ",101,200,"Shumagin Outer Shelf          ","WESTERN GOA","SHELF","Q2","June",1990,1984,"NOT_EASTERN",6
"3190",6,23872,"GOA",15,111,10200,410,508,2,1990-06-04 13:00:00,134,111,NA,0,134,0,0.42,2.13,15.767,6.432,"N",53.48167,53.47267,-166.24067,-166.28033,7,172,23872,134,"Y","Shumagin       ",101,200,"Shumagin Outer Shelf          ","WESTERN GOA","SHELF","Q2","June",1990,1984,"NOT_EASTERN",6
"3191",6,-16473,"GOA",51,0,10200,390,376,2,2017-06-09 07:28:25,153,110,3.9,NA,147,0,0.281,1.528,16.45,6.036,"Y",54.71391,54.72694,-161.361,-161.35351,7.5,172,-16473,153,"Y","Shumagin       ",101,200,"Sanak Gully                   ","WESTERN GOA","GULLY","Q2","June",2017,2011,"NOT_EASTERN",6
"3192",6,784729,"GOA",258,133,10200,340,200,2,1993-08-22 08:00:00,205,133,5.4,0,205,0,0.47,2.945,17.855,5.707,"N",59.64167,59.629,-148.556,-148.51033,12.5,172,784729,205,"Y","Kodiak         ",101,200,"Kenai Flats                   ","CENTRAL GOA","SHELF","Q3","August",1993,1987,"NOT_EASTERN",6
"3193",6,-12741,"GOA",384,0,10200,400,454,2,2005-07-01 09:34:11,135,131,5.9,NA,128,0,0.271,1.531,15.759,6.724,"Y",58.19088,58.20401,-149.1049,-149.11031,12.5,172,-12741,135,"Y","Kodiak         ",101,200,"Portlock Flats                ","CENTRAL GOA","SHELF","Q3","July",2005,1999,"NOT_EASTERN",6
"3194",6,-15032,"GOA",116,0,10200,340,240,1,2015-07-21 11:56:10,130,130,6.3,NA,124,0,0.271,1.475,17.932,6.336,"Y",56.50282,56.49231,-153.54509,-153.55964,11.9,172,-15032,130,"Y","Kodiak         ",101,200,"Albatross Gullies             ","CENTRAL GOA","GULLY","Q3","July",2015,2009,"NOT_EASTERN",6
"3195",6,-7670,"GOA",153,0,10200,290,152,1,2011-06-18 18:19:08,243,221,5,NA,236,0,0.266,1.503,17.192,6.524,"Y",54.89203,54.88927,-157.45945,-157.48228,7.1,172,-7670,243,"Y","Chirikof       ",201,300,"Chirikof Slope                ","CENTRAL GOA","SLOPE","Q2","June",2011,2005,"NOT_EASTERN",6
"3196",6,784557,"GOA",171,120,10200,340,213,2,1993-07-01 07:00:00,179,120,5.1,0,179,6,0.54,3.26,16.19,6.62,"Y",55.34033,55.36383,-158.94383,-158.97367,9.5,172,784557,179,"Y","Chirikof       ",101,200,"East Shumagin Gully           ","CENTRAL GOA","GULLY","Q3","July",1993,1987,"NOT_EASTERN",6
"3197",6,-15043,"GOA",134,0,10200,320,206,1,2015-07-24 07:38:12,173,30,7,NA,166,0,0.263,1.464,16.5,7.007,"Y",57.97783,57.98758,-152.55432,-152.53778,10.1,172,-15043,173,"Y","Kodiak         ",1,100,"Albatross Shallows            ","CENTRAL GOA","SHELF","Q3","July",2015,2009,"NOT_EASTERN",6
"3198",6,1077992,"GOA",109,0,10200,320,226,2,2001-06-08 14:38:45,206,221,5.4,NA,199,0,0.26,1.44,16.266,6.922,"Y",54.86187,54.86522,-157.64951,-157.6282,7.6,172,1077992,206,"Y","Chirikof       ",201,300,"Chirikof Slope                ","CENTRAL GOA","SLOPE","Q2","June",2001,1995,"NOT_EASTERN",6
"3199",6,-19346,"GOA",200,0,10200,360,308,1,2019-07-07 11:52:33,125,131,6.9,NA,118,0,0.274,1.52,15.991,6.56,"Y",58.54993,58.55029,-150.06515,-150.09105,13.1,172,-19346,125,"Y","Kodiak         ",101,200,"Portlock Flats                ","CENTRAL GOA","SHELF","Q3","July",2019,2013,"NOT_EASTERN",6
